"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","64","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","QueryWithEscapedPath","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathExecuteTests","QueryWithEscapedPath"
"","5","AddElementsToTheListTail_WithAsync","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespListGarnetClientTests","AddElementsToTheListTail_WithAsync"
"","1","IterateKeyTests","Tsavorite.test.readaddress - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","ReadAddressTests","IterateKeyTests"
"","3895","ClusterEmptyReplicaDisklessSync","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterReplicationDisklessSyncTests","ClusterEmptyReplicaDisklessSync"
"","8","LPOSWithListPosition","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespListTests","LPOSWithListPosition"
"","670","ClusterReplicationCheckpointCleanupTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterReplicationBaseTests","ClusterReplicationCheckpointCleanupTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","6","CanDoIncrByLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetTests","CanDoIncrByLC"
"","3","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespListTests","LPOSWithOptions"
"","30","SIsMemberACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespCommandTests","SIsMemberACLsAsync"
"","10","CanDoHRANDFIELDCommandLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespHashTests","CanDoHRANDFIELDCommandLC"
"","8","VerifyCountAfterDeleteToTailTest","Tsavorite.test.LockableUnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LockableUnsafeContextTests","VerifyCountAfterDeleteToTailTest"
"","22","SpanByteIterationPushLockTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","SpanByteIterationTests","SpanByteIterationPushLockTest"
"","8","CanDoGeoAddWhenInvalidPairLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespSortedSetGeoTests","CanDoGeoAddWhenInvalidPairLC"
"","2","ScanNoDefaultTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","LogScanTests","ScanNoDefaultTest"
"","0","ReadLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespReadUtilsTests","ReadLengthHeaderExceptionsTest"
"","11","CanUseZPopMaxWithLeftOverBuffer","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ObjectTestsForOutput","CanUseZPopMaxWithLeftOverBuffer"
"","9","ShardedWriteRead","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","BasicStorageTests","ShardedWriteRead"
"","0","ReadLongWithLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespReadUtilsTests","ReadLongWithLengthHeaderExceptionsTest"
"","9","GetExpiryWithPersistOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","GetExpiryWithPersistOptions"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","4168","ClusterExceptionInjectionAtPrimarySyncSession","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ClusterNegativeTests","ClusterExceptionInjectionAtPrimarySyncSession"
"","57","EnableVectorSetPreview","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","GarnetServerConfigTests","EnableVectorSetPreview"
"","9","StructPackOnErrors","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","LuaScriptTests","StructPackOnErrors"
"","5011","SetExpiryIncrForEtagSetData","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespEtagTests","SetExpiryIncrForEtagSetData"
"","1","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","AclParserTests","ParseACLRuleDescriptionTest"
"","24","CheckInternalId","Garnet.test.DiskANN - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","DiskANNServiceTests","CheckInternalId"
"","19","VSIMWithAttribs","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespVectorSetTests","VSIMWithAttribs"
"","1","NativeInMemRMWNoRefKeys","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Linux","BasicTests","NativeInMemRMWNoRefKeys"
"","2232","ClusterSimpleMigrateSlotsWithObjects","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ClusterMigrateTests","ClusterSimpleMigrateSlotsWithObjects"
"","12","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","1","ParseACLRuleDescriptionTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","AclParserTests","ParseACLRuleDescriptionTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","26","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","964","BZPopMaxACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespCommandTests","BZPopMaxACLsAsync"
"","40","TsavoriteLogSimpleFastCommitTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","LogFastCommitTests","TsavoriteLogSimpleFastCommitTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","JsonPathRegressionTests","TestRegression"
"","34","MSetACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespCommandTests","MSetACLsAsync"
"","9800","ConcurrentVADDReplicatedVSimsAsync","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ClusterVectorSetTests","ConcurrentVADDReplicatedVSimsAsync"
"","10","SimpleIncrementOverflow","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SimpleIncrementOverflow"
"","2477","ClusterUnknownEndpointPreferredTests","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","ClusterRedirectTests","ClusterUnknownEndpointPreferredTests"
"","33","DelACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespCommandTests","DelACLsAsync"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"","2686","ClusterFailoverAttachReplicas","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","ClusterReplicationBaseTests","ClusterFailoverAttachReplicas"
"No common subsequence length
","9","LCSWithLenOption","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTests","LCSWithLenOption"
"","6","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespListTests","LPOSWithOptions"
"","9","CustomCommandTest2","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCustomCommandTests","CustomCommandTest2"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","19","ModifyUC","Tsavorite.test.ModifiedBit - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","ModifiedBitTests","ModifyUC"
"","206","CanDoHMGETWithExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespHashTests","CanDoHMGETWithExpire"
"","10","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","8","SingleDecr","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespTests","SingleDecr"
"","6","DelIfGreaterOnNonExistingKeyWorks","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespEtagTests","DelIfGreaterOnNonExistingKeyWorks"
"","7","CommandGetKeysAndFlagsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespCommandTests","CommandGetKeysAndFlagsTest"
"","60","CanUseGeoSearchWithCities","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetGeoTests","CanUseGeoSearchWithCities"
"","6","SetIfMatchOnNonEtagDataReturnsNewEtagAndNoValue","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespEtagTests","SetIfMatchOnNonEtagDataReturnsNewEtagAndNoValue"
"","8","CanUseGeoDist","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespSortedSetGeoTests","CanUseGeoDist"
"","32","TruncateUntilBasic","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","TsavoriteLogTruncateTests","TruncateUntilBasic"
"","23","NativeInMemRMWNoRefKeys","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","BasicUnsafeContextTests","NativeInMemRMWNoRefKeys"
"","11575","ClusterDBVersionAlignmentDisklessSync","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterReplicationDisklessSyncTests","ClusterDBVersionAlignmentDisklessSync"
"","258","RecoveryTestFullCheckpoint","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","DeviceTypeRecoveryTests","RecoveryTestFullCheckpoint"
"","26","WatchOSACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","WatchOSACLsAsync"
"","3","UpsertDefaultsTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","BasicTests","UpsertDefaultsTest"
"","94","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","27","GetExpiryWithExpireOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","GetExpiryWithExpireOptions"
"","16","SetIfMatchWorksWithExpiration","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespEtagTests","SetIfMatchWorksWithExpiration"
"","5","TryEnqueue2","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","TsavoriteLogEnqueueTests","TryEnqueue2"
"","124","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","1","RecursiveWildcard","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathExecuteTests","RecursiveWildcard"
"","16","RedisAclCheckCmd","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","RedisAclCheckCmd"
"","2","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonPathRegressionTests","TestRegression"
"","26","AsyncACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","AsyncACLsAsync"
"","8","SingleRenameNxObjectStoreWithExpiry","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","SingleRenameNxObjectStoreWithExpiry"
"","3923","ClusterCLUSTERDOWNTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterSlotVerificationTests","ClusterCLUSTERDOWNTest"
"","0","CanEncodeAndDecodeCoordinatesWithGeoHashCode","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GeoHashTests","CanEncodeAndDecodeCoordinatesWithGeoHashCode"
"","86","ByteArrayBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GenericByteArrayTests","ByteArrayBasicTest"
"","36","TransactionWriteExpiryProcTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespTransactionProcTests","TransactionWriteExpiryProcTest"
"","0","ReadArrayLengthTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespReadUtilsTests","ReadArrayLengthTest"
"","17","HyperLogLogMultiValueUpdateReturnTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","HyperLogLogTests","HyperLogLogMultiValueUpdateReturnTest"
"","66","SpanByteIterationBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","SpanByteIterationTests","SpanByteIterationBasicTest"
"","22","ClusterCommandWrongParameters","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","ClusterNegativeTests","ClusterCommandWrongParameters"
"","3","TestBasicRegisterAndRun","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","TaskManagerTests","TestBasicRegisterAndRun"
"","1","SinglePropertyWithRoot","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathParseTests","SinglePropertyWithRoot"
"","14","LuaToResp2Conversions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","LuaToResp2Conversions"
"","6","SpanByteDeletionViaRMWRCURevivifiesOriginalRecordAfterTombstoning","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RevivificationSpanByteTests","SpanByteDeletionViaRMWRCURevivifiesOriginalRecordAfterTombstoning"
"","2","PageBlobSimpleRecoveryTest","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Debug","Windows","RecoveryTests","PageBlobSimpleRecoveryTest"
"","977","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","5","CanManageNotExistingKeySortedSetCommandsRMWOps","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","CanManageNotExistingKeySortedSetCommandsRMWOps"
"","0","EvaluateLastSingleCharacterProperty","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","JsonPathExecuteTests","EvaluateLastSingleCharacterProperty"
"","22","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","5","LPOSWithOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespListTests","LPOSWithOptions"
"","7","CheckSortedSetRangeStoreSE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","CheckSortedSetRangeStoreSE"
"","268","ClusterCheckpointAcquireTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterNegativeTests","ClusterCheckpointAcquireTest"
"","0","EqualsStrict","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","JsonPathExecuteTests","EqualsStrict"
"Multiple array indices
","6","JsonGetArrayOperationsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonCommandsTest","JsonGetArrayOperationsTest"
"","309","ZUnionWithExpiredItems","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespSortedSetTests","ZUnionWithExpiredItems"
"","50","CommitAsyncPrevTask","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","TsavoriteLogTruncateTests","CommitAsyncPrevTask"
"","30","CommitAOFACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","CommitAOFACLsAsync"
"","7","SingleRenameObjectStoreWithExpiry","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTests","SingleRenameObjectStoreWithExpiry"
"","2019","SetExpiry","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespTests","SetExpiry"
"","3014","TTLTestMilliseconds","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespTests","TTLTestMilliseconds"
"","1144","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","14","ExpiretimeWithNoKeyExpirationForObjectValue","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","ExpiretimeWithNoKeyExpirationForObjectValue"
